x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.12,1959-06-12 00:00:00,ON,1959,6,12,,,,,,,6.9,,6.9,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.13,1959-06-13 00:00:00,ON,1959,6,13,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.14,1959-06-14 00:00:00,ON,1959,6,14,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.15,1959-06-15 00:00:00,ON,1959,6,15,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.16,1959-06-16 00:00:00,ON,1959,6,16,,,,,,,0.5,,0.5,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.17,1959-06-17 00:00:00,ON,1959,6,17,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.18,1959-06-18 00:00:00,ON,1959,6,18,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.19,1959-06-19 00:00:00,ON,1959,6,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.20,1959-06-20 00:00:00,ON,1959,6,20,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.21,1959-06-21 00:00:00,ON,1959,6,21,,,,,,,5.3,,5.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.22,1959-06-22 00:00:00,ON,1959,6,22,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.23,1959-06-23 00:00:00,ON,1959,6,23,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.24,1959-06-24 00:00:00,ON,1959,6,24,,,,,,,0.8,,0.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.25,1959-06-25 00:00:00,ON,1959,6,25,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.26,1959-06-26 00:00:00,ON,1959,6,26,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.27,1959-06-27 00:00:00,ON,1959,6,27,,,,,,,7.4,,7.4,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.28,1959-06-28 00:00:00,ON,1959,6,28,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.29,1959-06-29 00:00:00,ON,1959,6,29,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.6.30,1959-06-30 00:00:00,ON,1959,6,30,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.1,1959-07-01 00:00:00,ON,1959,7,1,,,,,,,4.3,,4.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.2,1959-07-02 00:00:00,ON,1959,7,2,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.3,1959-07-03 00:00:00,ON,1959,7,3,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.4,1959-07-04 00:00:00,ON,1959,7,4,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.5,1959-07-05 00:00:00,ON,1959,7,5,,,,,,,4.1,,4.1,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.6,1959-07-06 00:00:00,ON,1959,7,6,,,,,,,2.3,,2.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.7,1959-07-07 00:00:00,ON,1959,7,7,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.8,1959-07-08 00:00:00,ON,1959,7,8,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.9,1959-07-09 00:00:00,ON,1959,7,9,,,,,,,0.8,,0.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.10,1959-07-10 00:00:00,ON,1959,7,10,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.11,1959-07-11 00:00:00,ON,1959,7,11,,,,,,,2.8,,2.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.12,1959-07-12 00:00:00,ON,1959,7,12,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.13,1959-07-13 00:00:00,ON,1959,7,13,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.14,1959-07-14 00:00:00,ON,1959,7,14,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.15,1959-07-15 00:00:00,ON,1959,7,15,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.16,1959-07-16 00:00:00,ON,1959,7,16,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.17,1959-07-17 00:00:00,ON,1959,7,17,,,,,,,0.3,,0.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.18,1959-07-18 00:00:00,ON,1959,7,18,,,,,,,1,,1,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.19,1959-07-19 00:00:00,ON,1959,7,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.20,1959-07-20 00:00:00,ON,1959,7,20,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.21,1959-07-21 00:00:00,ON,1959,7,21,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.22,1959-07-22 00:00:00,ON,1959,7,22,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.23,1959-07-23 00:00:00,ON,1959,7,23,,,,,,,7.6,,7.6,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.24,1959-07-24 00:00:00,ON,1959,7,24,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.25,1959-07-25 00:00:00,ON,1959,7,25,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.26,1959-07-26 00:00:00,ON,1959,7,26,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.27,1959-07-27 00:00:00,ON,1959,7,27,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.28,1959-07-28 00:00:00,ON,1959,7,28,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.29,1959-07-29 00:00:00,ON,1959,7,29,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.30,1959-07-30 00:00:00,ON,1959,7,30,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.7.31,1959-07-31 00:00:00,ON,1959,7,31,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.1,1959-08-01 00:00:00,ON,1959,8,1,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.2,1959-08-02 00:00:00,ON,1959,8,2,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.3,1959-08-03 00:00:00,ON,1959,8,3,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.4,1959-08-04 00:00:00,ON,1959,8,4,,,,,,,1.8,,1.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.5,1959-08-05 00:00:00,ON,1959,8,5,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.6,1959-08-06 00:00:00,ON,1959,8,6,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.7,1959-08-07 00:00:00,ON,1959,8,7,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.8,1959-08-08 00:00:00,ON,1959,8,8,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.9,1959-08-09 00:00:00,ON,1959,8,9,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.10,1959-08-10 00:00:00,ON,1959,8,10,,,,,,,1.8,,1.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.11,1959-08-11 00:00:00,ON,1959,8,11,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.12,1959-08-12 00:00:00,ON,1959,8,12,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.13,1959-08-13 00:00:00,ON,1959,8,13,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.14,1959-08-14 00:00:00,ON,1959,8,14,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.15,1959-08-15 00:00:00,ON,1959,8,15,,,,,,,1.8,,1.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.16,1959-08-16 00:00:00,ON,1959,8,16,,,,,,,2.3,,2.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.17,1959-08-17 00:00:00,ON,1959,8,17,,,,,,,0.5,,0.5,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.18,1959-08-18 00:00:00,ON,1959,8,18,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.19,1959-08-19 00:00:00,ON,1959,8,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.20,1959-08-20 00:00:00,ON,1959,8,20,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.21,1959-08-21 00:00:00,ON,1959,8,21,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.22,1959-08-22 00:00:00,ON,1959,8,22,,,,,,,0.3,,0.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.23,1959-08-23 00:00:00,ON,1959,8,23,,,,,,,0.3,,0.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.24,1959-08-24 00:00:00,ON,1959,8,24,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.25,1959-08-25 00:00:00,ON,1959,8,25,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.26,1959-08-26 00:00:00,ON,1959,8,26,,,,,,,19.3,,19.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.27,1959-08-27 00:00:00,ON,1959,8,27,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.28,1959-08-28 00:00:00,ON,1959,8,28,,,,,,,6.6,,6.6,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.29,1959-08-29 00:00:00,ON,1959,8,29,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.30,1959-08-30 00:00:00,ON,1959,8,30,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.8.31,1959-08-31 00:00:00,ON,1959,8,31,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.1,1959-09-01 00:00:00,ON,1959,9,1,,,,,,,23.4,,23.4,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.2,1959-09-02 00:00:00,ON,1959,9,2,,,,,,,1,,1,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.3,1959-09-03 00:00:00,ON,1959,9,3,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.4,1959-09-04 00:00:00,ON,1959,9,4,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.5,1959-09-05 00:00:00,ON,1959,9,5,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.6,1959-09-06 00:00:00,ON,1959,9,6,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.7,1959-09-07 00:00:00,ON,1959,9,7,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.8,1959-09-08 00:00:00,ON,1959,9,8,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.9,1959-09-09 00:00:00,ON,1959,9,9,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.10,1959-09-10 00:00:00,ON,1959,9,10,,,,,,,1,,1,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.11,1959-09-11 00:00:00,ON,1959,9,11,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.12,1959-09-12 00:00:00,ON,1959,9,12,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.13,1959-09-13 00:00:00,ON,1959,9,13,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.14,1959-09-14 00:00:00,ON,1959,9,14,,,,,,,19.6,,19.6,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.15,1959-09-15 00:00:00,ON,1959,9,15,,,,,,,7.6,,7.6,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.16,1959-09-16 00:00:00,ON,1959,9,16,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.17,1959-09-17 00:00:00,ON,1959,9,17,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.18,1959-09-18 00:00:00,ON,1959,9,18,,,,,,,1.5,,1.5,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.19,1959-09-19 00:00:00,ON,1959,9,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.20,1959-09-20 00:00:00,ON,1959,9,20,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.21,1959-09-21 00:00:00,ON,1959,9,21,,,,,,,14,,14,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.22,1959-09-22 00:00:00,ON,1959,9,22,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.23,1959-09-23 00:00:00,ON,1959,9,23,,,,,,,2.3,,2.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.24,1959-09-24 00:00:00,ON,1959,9,24,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.25,1959-09-25 00:00:00,ON,1959,9,25,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.26,1959-09-26 00:00:00,ON,1959,9,26,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.27,1959-09-27 00:00:00,ON,1959,9,27,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.28,1959-09-28 00:00:00,ON,1959,9,28,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.29,1959-09-29 00:00:00,ON,1959,9,29,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.9.30,1959-09-30 00:00:00,ON,1959,9,30,,,,,,,23.4,,23.4,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.1,1959-10-01 00:00:00,ON,1959,10,1,,,,,,,0.8,,0.8,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.2,1959-10-02 00:00:00,ON,1959,10,2,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.3,1959-10-03 00:00:00,ON,1959,10,3,,,,,,,4.3,,4.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.4,1959-10-04 00:00:00,ON,1959,10,4,,,,,,,0.3,,0.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.5,1959-10-05 00:00:00,ON,1959,10,5,,,,,,,22.6,,22.6,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.6,1959-10-06 00:00:00,ON,1959,10,6,,,,,,,19.1,,19.1,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.7,1959-10-07 00:00:00,ON,1959,10,7,,,,,,,1.3,,1.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.8,1959-10-08 00:00:00,ON,1959,10,8,,,,,,,1.3,,1.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.9,1959-10-09 00:00:00,ON,1959,10,9,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.10,1959-10-10 00:00:00,ON,1959,10,10,,,,,,,3.6,,3.6,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.11,1959-10-11 00:00:00,ON,1959,10,11,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.12,1959-10-12 00:00:00,ON,1959,10,12,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.13,1959-10-13 00:00:00,ON,1959,10,13,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.14,1959-10-14 00:00:00,ON,1959,10,14,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.15,1959-10-15 00:00:00,ON,1959,10,15,,,,,,,0,T,0,T,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.16,1959-10-16 00:00:00,ON,1959,10,16,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.17,1959-10-17 00:00:00,ON,1959,10,17,,,,,,,1.3,,1.3,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.18,1959-10-18 00:00:00,ON,1959,10,18,,,,,,,0.5,,0.5,,0,T,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.19,1959-10-19 00:00:00,ON,1959,10,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.20,1959-10-20 00:00:00,ON,1959,10,20,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.21,1959-10-21 00:00:00,ON,1959,10,21,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.22,1959-10-22 00:00:00,ON,1959,10,22,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.23,1959-10-23 00:00:00,ON,1959,10,23,,,,,,,6.9,,6.9,,0,,,,,,,,,,,,,,,
-79.23333333333333,43.71666666666667,TORONTO PINE RIDGE,6158765,6158765.1959.10.24,1959-10-24 00:00:00,ON,1959,10,24,,,,,,,14,,14,,0,,,,,,,,,,,,,,,
