Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000072952.18	MRVI1	19	2.9444389791664403	10
ENSG00000072954.6	TMEM38A	45	3.8066624897703196	13
ENSG00000073067.13	CYP2W1	84	4.430816798843313	15
ENSG00000073150.13	PANX2	87	4.465908118654584	15
ENSG00000073169.13	SELENOO	132	4.882801922586371	16
ENSG00000073282.12	TP63	22	3.091042453358316	10
ENSG00000073464.11	CLCN4	93	4.532599493153256	15
ENSG00000073536.17	NLE1	162	5.087596335232384	17
ENSG00000073670.13	ADAM11	78	4.356708826689592	14
ENSG00000073734.9	ABCB11	8	2.0794415416798357	7
ENSG00000073756.11	PTGS2	153	5.030437921392435	17
ENSG00000073803.13	MAP3K13	157	5.056245805348308	17
ENSG00000074047.21	GLI2	164	5.099866427824199	17
ENSG00000074211.13	PPP2R2C	107	4.672828834461906	16
ENSG00000074276.10	CDHR2	6	1.791759469228055	6
ENSG00000074370.17	ATP2A3	172	5.147494476813453	17
ENSG00000074410.13	CA12	78	4.356708826689592	14
ENSG00000074590.13	NUAK1	224	5.4116460518550396	18
ENSG00000074660.15	SCARF1	79	4.3694478524670215	14
ENSG00000074706.13	IPCEF1	14	2.6390573296152584	9
ENSG00000074935.13	TUBE1	212	5.356586274672012	18
ENSG00000074966.10	TXK	31	3.4339872044851463	11
ENSG00000075131.9	TIPIN	68	4.219507705176107	14
ENSG00000075218.18	GTSE1	122	4.804021044733257	16
ENSG00000075234.16	TTC38	183	5.209486152841421	17
ENSG00000075239.13	ACAT1	209	5.342334251964811	18
ENSG00000075643.5	MOCOS	64	4.1588830833596715	14
ENSG00000075651.15	PLD1	201	5.303304908059076	18
ENSG00000075702.17	WDR62	141	4.948759890378168	16
ENSG00000075826.16	SEC31B	112	4.718498871295094	16
ENSG00000075884.13	ARHGAP15	5	1.6094379124341003	5
ENSG00000075914.12	EXOSC7	248	5.5134287461649825	18
ENSG00000076242.14	MLH1	251	5.5254529391317835	18
ENSG00000076258.9	FMO4	63	4.143134726391533	14
ENSG00000076344.15	RGS11	68	4.219507705176107	14
ENSG00000076641.4	PAG1	61	4.110873864173311	14
ENSG00000076650.6	GPATCH1	191	5.25227342804663	18
ENSG00000076662.9	ICAM3	88	4.477336814478207	15
ENSG00000076716.8	GPC4	23	3.1354942159291497	10
ENSG00000076770.14	MBNL3	173	5.153291594497779	17
ENSG00000077063.10	CTTNBP2	110	4.700480365792417	16
ENSG00000077092.18	RARB	82	4.406719247264253	15
ENSG00000077152.10	UBE2T	223	5.407171771460119	18
ENSG00000077264.14	PAK3	6	1.791759469228055	6
ENSG00000077274.8	CAPN6	42	3.7376696182833684	12
ENSG00000077327.15	SPAG6	38	3.6375861597263857	12
ENSG00000077348.8	EXOSC5	159	5.0689042022202315	17
ENSG00000077420.15	APBB1IP	46	3.828641396489095	13
ENSG00000077463.14	SIRT6	148	4.997212273764115	17
ENSG00000077585.13	GPR137B	145	4.976733742420574	17
ENSG00000077713.18	SLC25A43	81	4.394449154672439	15
ENSG00000077935.16	SMC1B	55	4.007333185232471	13
ENSG00000077942.18	FBLN1	171	5.14166355650266	17
ENSG00000077984.5	CST7	9	2.1972245773362196	7
ENSG00000078098.13	FAP	15	2.70805020110221	9
ENSG00000078114.18	NEBL	184	5.214935757608986	17
ENSG00000078237.6	TIGAR	40	3.6888794541139363	12
ENSG00000078295.16	ADCY2	139	4.9344739331306915	16
ENSG00000078319.9	PMS2P1	129	4.859812404361672	16
ENSG00000078487.17	ZCWPW1	114	4.736198448394496	16
ENSG00000078549.14	ADCYAP1R1	4	1.3862943611198906	4
ENSG00000078725.12	BRINP1	12	2.4849066497880004	8
ENSG00000078795.16	PKD2L2	8	2.0794415416798357	7
ENSG00000078814.15	MYH7B	108	4.68213122712422	16
ENSG00000078900.14	TP73	116	4.7535901911063645	16
ENSG00000078967.12	UBE2D4	249	5.517452896464707	18
ENSG00000079101.16	CLUL1	67	4.204692619390966	14
ENSG00000079150.17	FKBP7	105	4.653960350157523	15
ENSG00000079215.13	SLC1A3	135	4.90527477843843	16
ENSG00000079257.7	LXN	136	4.912654885736052	16
ENSG00000079263.18	SP140	4	1.3862943611198906	4
ENSG00000079335.19	CDC14A	194	5.267858159063328	18
ENSG00000079385.21	CEACAM1	193	5.262690188904886	18
ENSG00000079393.20	DUSP13	7	1.9459101490553132	6
ENSG00000079435.9	LIPE	70	4.248495242049359	14
ENSG00000079482.12	OPHN1	177	5.176149732573829	17
ENSG00000079819.18	EPB41L2	157	5.056245805348308	17
ENSG00000079841.18	RIMS1	4	1.3862943611198906	4
ENSG00000079931.14	MOXD1	7	1.9459101490553132	6
ENSG00000080031.9	PTPRH	190	5.247024072160486	17
ENSG00000080166.15	DCT	13	2.5649493574615367	8
ENSG00000080224.17	EPHA6	11	2.3978952727983707	8
ENSG00000080493.16	SLC4A4	10	2.302585092994046	7
ENSG00000080546.13	SESN1	197	5.2832037287379885	18
ENSG00000080561.13	MID2	48	3.871201010907891	13
ENSG00000080573.6	COL5A3	70	4.248495242049359	14
ENSG00000080618.14	CPB2	7	1.9459101490553132	6
ENSG00000080839.11	RBL1	245	5.501258210544727	18
ENSG00000080854.14	IGSF9B	63	4.143134726391533	14
ENSG00000080947.14	CROCCP3	90	4.499809670330265	15
ENSG00000080986.12	NDC80	163	5.093750200806762	17
ENSG00000081014.10	AP4E1	235	5.459585514144159	18
ENSG00000081026.18	MAGI3	226	5.420534999272286	18
ENSG00000081041.8	CXCL2	27	3.295836866004329	11
ENSG00000081052.12	COL4A4	34	3.5263605246161616	12
ENSG00000081059.19	TCF7	167	5.117993812416755	17
ENSG00000081087.14	OSTM1	234	5.455321115357702	18
ENSG00000081138.13	CDH7	18	2.8903717578961645	9
ENSG00000081181.7	ARG2	142	4.955827057601261	16
ENSG00000081189.15	MEF2C	52	3.9512437185814275	13
ENSG00000081237.19	PTPRC	177	5.176149732573829	17
ENSG00000081277.12	PKP1	18	2.8903717578961645	9
ENSG00000081386.12	ZNF510	220	5.393627546352362	18
ENSG00000081479.13	LRP2	235	5.459585514144159	18
ENSG00000081692.12	JMJD4	249	5.517452896464707	18
ENSG00000081803.15	CADPS2	29	3.367295829986474	11
ENSG00000081818.3	PCDHB4	95	4.553876891600541	15
ENSG00000081853.14	PCDHGA2	19	2.9444389791664403	10
ENSG00000081870.11	HSPB11	225	5.41610040220442	18
ENSG00000081985.11	IL12RB2	5	1.6094379124341003	5
ENSG00000082014.16	SMARCD3	116	4.7535901911063645	16
